id,title,vote_average,vote_count,release_date,revenue,runtime,budget,popularity,genres,keywords
641960,Four Good Days,6.8,162,2020,843965,100,0,10.802,Drama,"drug addiction, relapse, heroin withdrawl, mother daughter relationship"
12247,Shotgun Stories,6.966,162,2007,0,92,0,6.168,"Drama, Thriller","sibling relationship, loss of loved one, arkansas"
18191,Edmond,5.849,162,2005,0,82,10000000,11.123,"Drama, Thriller","new york city, prostitute, fortune teller, sex shop, murder, prejudice, racism, pawnshop, bipolar disorder"
24742,Secret Admirer,6.901,162,1985,8622757,98,0,10.899,"Comedy, Romance","love letter, summer, summer vacation, teen comedy, secret admirer"
17589,Mrs Brown,6.698,162,1997,0,105,0,13.599,"Drama, History, Romance","assassination, england, scotland, widow, queen, prince, victorian england, royalty, 19th century, british monarchy"
39891,The Devil Rides Out,6.64,161,1968,0,96,0,10.911,Horror,"based on novel or book, supernatural, satanism, giant spider, black magic, satanist, devil, occult, ritual sacrifice, occult horror, devil worship, 1920s, folk horror"
10107,Firehouse Dog,5.848,161,2007,17384424,111,0,13.103,"Family, Comedy","human animal relationship, dog, arsonist, pets"
17006,I'm Gonna Git You Sucka,6.366,161,1988,13000000,88,3000000,10.422,"Comedy, Action, Crime","hero, pimp, ghetto, black humor, clowning, blaxploitation cinema"
770156,Lucy Shimmers And The Prince Of Peace,8.537,161,2020,0,87,0,45.655,"Family, Drama","faith, peace, prince, christmas, jesus christ, christian faith"
763532,Long Story Short,6.807,161,2021,0,90,0,9.032,"Romance, Comedy, Fantasy","romantic comedy, time loop"
50032,Stuart: A Life Backwards,7.407,161,2007,0,92,0,9.865,Drama,"homeless person, based on novel or book, biography, alcoholism, cambridge, institution, abuse, 1990s"
14342,Almost Heroes,5.512,161,1998,6100000,90,30000000,9.366,"Adventure, Comedy, Western","fight, bravery, native american, slapstick comedy, interracial relationship, bear, drinking contest, bipolar disorder, mauling"
466485,Conor McGregor: Notorious,6.984,161,2017,0,90,0,10.503,Documentary,"sports, biography, sports documentary"
30815,Mortal Thoughts,5.606,161,1991,18800000,104,8000000,9.562,"Mystery, Thriller, Drama","new jersey, murder, attempted rape, physical abuse, police interrogation, told in flashback, spousal abuse, poisoned drink, zdrada"
8043,Breakheart Pass,6.571,161,1975,0,95,0,11.06,"Thriller, Western, Mystery","governor, army, prisoner, u.s. marshal, train"
396289,Raising the Bar,6.543,161,2017,0,93,600000,7.594,"Family, Drama, TV Movie","sports, gymnastics, gymnast"
24012,The Prince and the Showgirl,6.4,161,1957,0,115,0,9.308,"Comedy, Romance","london, england, coronation, prince, love, king, monarch"
438457,The Ballad of Lefty Brown,6.2,161,2017,7856,105,8000000,13.063,Western,"ambush, alcoholic, frontier justice, political expediency, a decent man, scapegoats"
2071,Shattered,6.056,161,1991,11511031,98,22000000,13.197,"Mystery, Thriller","infidelity, amnesia, wife, san francisco, california, identity, riddle, suspicion, plastic surgery, head physician, memory loss, secretary, hospital, car accident, private detective, neo-noir, ship wreck"
16764,Toolbox Murders,5.7,161,2004,187910,95,0,12.298,"Horror, Mystery","psychopath, supernatural, gore, remake, murder, slasher, nail gun, old dark house"
18387,Big Wednesday,6.9,161,1978,0,120,11000000,11.235,"Drama, Comedy","friendship, surfing, california, vietnam, sports, coming of age, flash forward, 1960s"
435107,A Royal Winter,7.1,161,2017,0,83,0,7.17,"Romance, TV Movie","prince, europe"
283559,One Direction: Where We Are – The Concert Film,8.457,161,2014,15,106,0,6.733,"Music, Documentary","concert, live performance, concert film"
47354,K-9: P.I.,5.691,161,2002,0,95,0,7.835,"Action, Comedy, Crime","shadowing, police operation, sequel, police headquarter, dog, german shepherd, policeman, police dog, buddy cop"
1816,A Chorus Line,6.214,161,1985,14202899,117,0,14.965,"Drama, Music","musical, stage show, backstage, urban setting, top hat, choreographer, sensuality, broadway, choreography, big break, broadway musical, ballet school, gay theme"
37997,Permanent Vacation,5.95,161,1980,0,75,0,7.185,Drama,"new york city, saxophone, drifter, mental illness"
727306,Safety,7.6,161,2020,0,122,0,10.212,"Family, Drama, History","sports, american football, based on true story, high school football, clemson"
1013228,I Used to Be Famous,7.127,161,2022,0,104,0,13.873,"Comedy, Drama, Music","autism, drum, singer, drum kit, autistic"
9965,"Wake Up, Ron Burgundy: The Lost Movie",5.9,161,2004,0,93,0,8.836,Comedy,anchorman
12921,Strange Brew,6.115,161,1983,0,90,0,9.238,Comedy,"psychotronic, brewery, hilarious"
1415,Party Monster,5.817,161,2003,742898,98,5000000,11.756,"Comedy, Drama, Crime","hotel, new york city, based on novel or book, police, birthday, loss of loved one, bath, nightclub, hallucination, male friendship, arrest, donut, injection, friends, money, drugs"
15421,Becket,7.186,161,1964,9100000,148,0,9.635,"Drama, History","england, bishop, based on play or musical, canterbury, archbishop, 12th century, preserved film"
324558,X-Rated: The Greatest Adult Movies of All Time,6.206,160,2015,0,94,0,36.911,Documentary,"pornography, interview, filmmaking, adult filmmaking"
148980,Battlestar Galactica,6.803,160,1978,0,125,3000000,21.185,"Science Fiction, Adventure","space battle, space, edited from tv series, sensurround"
29778,Dracula Has Risen from the Grave,6.7,160,1968,0,92,0,9.917,Horror,"lightning, vampire, superstition, coffin, castle, resurrection, sequel, revenge, priest, impalement, corpse, gothic horror, cross, hanged girl, dracula"
22829,Paris When It Sizzles,6.309,160,1964,0,110,0,9.672,"Romance, Comedy","paris, france, romantic comedy, filmmaking, screwball comedy, absurdist"
396292,Ali Wong: Baby Cobra,7.238,160,2016,0,60,0,6.916,Comedy,"pregnancy, feminism, stand-up comedy, pregnant woman, pregnant wife, asian woman"
26606,Performance,6.756,160,1970,0,106,0,6.173,"Crime, Drama, Music","london, england, rock star, sexuality, gangster, heroin, exploitation, surrealism, celebrity, basement, magic mushroom, androgyny, drugs, policeman, phone call, neo-noir, violence"
45878,Return to Horror High,5.308,160,1987,0,94,0,6.345,"Horror, Comedy","high school, movie business, screenwriter, gore, serial killer, slasher, nonlinear timeline, police investigation, horror filmmaking"
776527,"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",7.6,160,2021,37000000,117,0,11.886,"Documentary, Music, History","music festival, concert film, harlem, new york city, 1960s, african american history"
249923,Someone Marry Barry,5.569,160,2014,0,86,0,7.459,Comedy,"dating, loss of job, rude, childhood friends, immaturity, boyfriend girlfriend relationship, annoying, embarrasment, best friends, frustration, childish love interest, inappropriate"
71700,Repeaters,5.8,160,2011,0,89,1600000,12.874,"Drama, Action, Crime, Science Fiction","time loop, recovering addict, group of friends"
716703,What Lies Below,5.213,160,2020,0,87,0,10.066,"Horror, Mystery, Thriller, Science Fiction","lake, pregnancy, older woman younger man relationship, menstrual blood, sickness, summer cottage, mother daughter relationship, suspicious behavior, aquatic"
6643,The Unforgiven,6.234,160,1960,0,125,5000000,15.778,"Romance, Western, Drama","farm, sibling relationship, texas, native american, frontier, racism, stolen child"
20771,Kim Possible: So the Drama,6.903,160,2005,0,71,0,11.007,"Animation, Adventure, Family, Action, Comedy, Science Fiction","high school, martial arts, spy, killer robot, superhero, cartoon, jail, prom, crush, best friend, twins, super power, agent, boyfriend, super villain, sidekick, rat, series finale"
135647,The Details,5.972,160,2012,63595,96,0,8.773,"Comedy, Drama","worm, raccoon"
653569,Save Yourselves!,5.9,160,2020,0,93,0,9.409,"Comedy, Science Fiction","alien invasion, brooklyn, new york city, woman director, alternative world"
91333,Recoil,6.016,160,2012,0,94,0,10.106,"Action, Crime","vengeance, vigilante justice"
22492,It Might Get Loud,7.141,160,2008,1896244,97,0,6.655,"Documentary, Music",rockumentary
913823,Fire of Love,7.5,160,2022,0,93,0,10.285,Documentary,"married couple, volcano, volcanology, scientist, volcanic eruption, nature documentary"
21338,Stone Cold,6.163,160,1991,9000000,92,25000000,10.55,"Action, Crime, Thriller","undercover, fbi, biker, cop, motorcycle gang"
36800,Metropia,6.063,160,2009,0,86,5060730,6.612,"Animation, Drama, Science Fiction, Thriller","mind control, future, dystopia, adult animation"
636879,A Nun's Curse,6.406,160,2020,0,73,0,37.968,Horror,killer nun
26670,Noises Off...,7.113,160,1992,2280148,101,12000000,10.706,Comedy,"theater play, backstage"
14062,.45,5.119,159,2006,0,101,5000000,12.727,"Drama, Crime, Thriller","new york city, obsession, addiction, control, revenge, trust"
30346,The Body Snatcher,6.997,159,1945,0,78,125000,9.27,"Horror, Thriller","blackmail, edinburgh, scotland, murder, medical profession, grave robber, cadaver, dissection, medical research, medical student, body snatching, burking, medical education, child in distress, medical ethics, body snatcher"
962697,Our Father,6.604,159,2022,0,97,0,7.629,"Documentary, Crime","genetics, infertility, doctor, evil doctor, crime doctor, fertility, fertility clinic, genetic science"
1496,Cool as Ice,5.1,159,1991,1193062,91,6000000,11.979,"Romance, Music, Comedy","rap music, rapper, witness protection, police corruption"
376261,Weiner,7.336,159,2016,0,96,0,5.542,Documentary,"new york city, politics, mayor, sex scandal, woman director, local politics, sexting"
9089,Home for the Holidays,6.3,159,1995,17519169,103,0,11.816,"Comedy, Drama, Romance","generations conflict, baltimore, usa, thanksgiving, family clan, family conflict, woman director, christmas"
34766,Zenon: Girl of the 21st Century,6.075,159,1999,0,97,0,8.026,"Family, Adventure, Comedy, Science Fiction, TV Movie","future, computer virus, earth, space, based on children's book, space station, 2040s"
26954,Puppet Master II,5.981,159,1990,0,88,780000,8.73,Horror,"hotel, puppet, sequel, flashback, zombie"
10609,The Life and Death of Peter Sellers,6.579,159,2004,0,122,0,8.378,"Drama, Comedy, Romance","husband wife relationship, movie business, biography, family relationships, co-workers relationship, portrait of an artist, mother son relationship"
8129,My Name Is Joe,7.208,159,1998,0,105,0,6.195,Drama,"sports, funeral, glasgow, scotland, american football coach, debt, football (soccer)"
10179,The Ice Pirates,5.635,159,1984,14250000,91,9000000,11.772,"Science Fiction, Action, Adventure, Comedy","rebel, space war, water shortage, space western"
17577,The Devil's Tomb,4.682,159,2009,0,90,10000000,12.127,"Action, Horror, Thriller, Science Fiction","flashback, duct tape gag, bandana, headshot, camoflage uniform, sadistic laughter, military unit, 恶魔的坟墓"
13539,Here on Earth,6.0,159,2000,10873148,96,15000000,10.046,"Romance, Drama","high school, car race, diner, private school, coming of age, working class, teenage love, spoiled rich kid"
589612,A Call to Spy,6.931,159,2020,0,124,0,8.213,"History, Crime, Drama",based on true story
262982,The Hollow Point,5.906,159,2016,1271880,94,0,9.357,"Action, Drama, Thriller, Western","hitman, arizona, drug cartel, used car salesman, crooked sheriff, small town sheriff, mexican american border, crossroad"
426030,Finding Your Feet,7.109,159,2017,15500000,111,7154497,7.321,"Comedy, Drama, Family, Music, Romance","london, england, rome, italy, retirement, middle class, love affair"
20348,Fandango,6.645,159,1985,0,91,0,8.574,"Comedy, Drama","airplane, fireworks, automobile, skydiving, surprise party, austin, texas, road movie, male bonding, dusty, stunt flying"
13107,Henry Poole Is Here,5.953,158,2008,1829917,99,0,6.803,"Comedy, Drama","depression, faith, graffiti, miracle, house, terminal illness, dying man, spirituality, loneliness, neighbor, tape recorder, photograph"
273404,I'll Follow You Down,6.003,158,2013,0,93,0,6.081,"Science Fiction, Drama, Mystery","new jersey, professor, toronto, canada, princeton university, genius, time travel, diner, wormhole, grandfather, scientist, discovery, business trip, quantum physics, depressed woman, chess match, secret, mystery, married with a child, missing husband / father"
40819,Best Worst Movie,7.104,158,2009,0,93,0,6.727,"Documentary, Comedy","fandom, film history"
17334,The Other End of the Line,6.497,158,2008,115592,106,14000000,14.867,"Comedy, Romance","romantic comedy, call center"
396373,Woman Walks Ahead,6.65,158,2018,0,103,0,15.555,"Drama, History, Western","native american, biography, based on true story, sioux, north dakota, native american reservation, sitting bull, 19th century, indigenous peoples, lakota tribe, female painter"
31650,Someone to Watch Over Me,5.9,158,1987,10278549,103,17000000,13.136,"Drama, Romance, Thriller","new york city, detective, marriage, murder, socialite"
23127,The Haunted World of El Superbeasto,5.987,158,2009,0,77,10000000,12.433,"Animation, Horror, Action, Comedy","hero, monster, halloween, zombie, robot, death, adult animation"
2428,The Greatest Story Ever Told,6.405,158,1965,15473333,199,20000000,19.251,"Drama, History","epic, christianity, religion and supernatural, crucifixion, bible, biography, resurrection, religion, religious film, jesus christ, christian film"
338544,For the Love of Spock,7.4,158,2016,0,105,0,9.12,Documentary,biography
356334,Gridlocked,5.867,158,2016,0,114,0,10.544,Action,"mercenary, gun for hire, duringcreditsstinger"
505579,Bent,5.316,158,2018,55429,96,0,15.606,"Thriller, Crime",revenge
26554,Class of Nuke 'Em High,5.618,158,1986,0,86,2000000,8.686,"Horror, Comedy, Science Fiction, Thriller","monster, b movie, school shooting"
20379,Grand Prix,7.187,158,1966,20800000,176,9000000,11.655,"Action, Drama","car race, racing, race car driver, race car crash, 1960s, formula one (f1), motorsport"
32685,Ernest Scared Stupid,5.204,158,1991,0,91,0,10.73,"Comedy, Family, Fantasy, Horror","missouri, tree house, troll, evil, briarville missouri"
459947,Jackals,5.478,158,2017,0,86,0,8.424,"Horror, Thriller","cult, 1980s"
460024,Stasis,3.516,158,2017,0,84,0,9.707,"Adventure, Science Fiction",woman director
13797,Feast II: Sloppy Seconds,5.171,158,2008,0,97,2000000,9.488,"Action, Comedy, Horror, Thriller","self-destruction, mythical creature, damage"
6470,Fire Birds,5.1,158,1990,0,85,22000000,9.173,"Action, Adventure","flying, drugs"
67911,Bucky Larson: Born to Be a Star,4.296,158,2011,2500000,97,10000000,12.177,Comedy,"porn star, hollywood"
16072,Gods and Generals,6.231,158,2003,12923936,219,56000000,9.144,"Drama, History, War","battle, union soldier, confederate soldier, american civil war, secession"
14050,Recount,6.8,158,2008,0,116,0,9.945,"Drama, History, TV Movie","florida, government, presidential election, politics, politician, usa politics"
5241,Two Moon Junction,6.1,158,1988,1547397,104,0,13.688,"Drama, Romance","carnival, love affair, smutty, carnival worker, eros"
28172,Blood Feast,4.7,158,1963,4000000,67,24500,9.259,Horror,"caterer, tongue, video nasty, splatter film"
18993,Mysterious Island,6.462,158,1961,0,101,2000000,13.137,"Adventure, Family, Science Fiction","exotic island, based on novel or book, submarine, escape, war correspondent, jules verne, cave, hot air balloon, beehive, giant insect, romance, giant bird, stranded, marooned, pirate, struggle for survival, giant animal, confederate soldier, escaped prisoner, cooperation, american civil war, noblewoman, prison break, captain nemo, giant crab, volcanic island, ammonite, food supply, union soldiers, anti-war activist, atomic power"
261103,Maya the Bee Movie,6.177,158,2014,0,79,0,13.987,"Family, Animation","anthropomorphism, cartoon bee"
21910,I Sell the Dead,6.025,157,2008,0,85,0,7.187,"Comedy, Drama, Horror","vampire, grave, undead, alien, grave robber"
14033,Soul Survivors,4.535,157,2001,4299141,84,17000000,8.532,"Horror, Mystery, Thriller","hallucination, car crash, death, sole survivor"
95754,Big Time Movie,7.659,157,2012,0,68,3004000,8.322,"Comedy, TV Movie","london, england, dream, spy, british spy, dream come true, tv movie, mystery"
86822,Voyage of Time: Life's Journey,6.28,157,2017,0,90,0,10.256,"Documentary, Drama","philosophy, space, evolution, cosmology"
17409,The Gunfighter,7.156,157,1950,0,85,0,8.652,Western,"saloon, marshal, bartender, shootout, gunfighter"
16380,When Worlds Collide,6.287,157,1951,1600000,83,936000,8.831,Science Fiction,"new york city, based on novel or book, space travel, meteor, rocket, end of the world, disaster, armageddon, doomsday, flood, tidal wave, destruction of earth"
29244,3 Godfathers,6.755,157,1948,2841000,106,1243000,10.768,Western,"baby, marshal, adoption, promise, outlaw, survival, fugitive, dying of thirst, train, prison sentence, bank robbery, birth, desert, hymn, dying, posse, waterhole, arizona territory, newborn baby, desert survival"
84340,Sleepwalk with Me,6.535,157,2012,0,81,0,9.183,Comedy,"dream, nightmare, marriage, comedian, road trip, wedding, relationship, sleepwalking, sleeping disorder"
45556,Arctic Blast,5.503,157,2010,0,92,5000000,11.134,"Science Fiction, Action","ice age, solar eclipse, divorce, freezing, disaster movie, tasmania, worldwide disaster, cry wolf"
111839,Hemingway & Gellhorn,5.962,157,2012,0,155,19500000,10.297,"Drama, Romance, TV Movie","infidelity, journalist, spanish civil war (1936-39), biography, europe, love, writer, divorce, ernest hemingway, 1930s"
30072,Possession,5.904,157,2002,10113733,102,25000000,11.997,"Drama, Mystery, Romance",based on novel or book
505159,Chris Rock: Tamborine,6.446,157,2018,0,64,0,6.587,Comedy,stand-up comedy
11574,Support Your Local Sheriff!,6.898,157,1969,0,92,0,13.569,"Comedy, Western","australia, deputy sheriff, mayor, shootout, western town"
30062,Eaten Alive,5.389,157,1976,0,91,520000,8.803,Horror,"redneck, psychotic, video nasty"
11790,Peter's Friends,6.481,157,1992,0,101,0,16.755,"Comedy, Drama","new year's eve, england, reunion, friends, college reunion, gay friend, gay theme"
166879,One Small Hitch,6.7,157,2013,7965,100,0,10.854,"Romance, Comedy","engagement, wedding, pretend relationship"
483737,Totem,5.118,157,2017,0,89,0,9.25,Horror,supernatural
28415,The Yakuza,7.105,157,1974,0,112,0,11.366,"Crime, Drama","japan, yakuza, mafia"
27029,The Nun's Story,7.153,157,1959,12800000,149,3500000,13.511,Drama,"nurse, nun, missionary, congo, belgium, sanitarium, female protagonist, hospital, tuberculosis, convent (nunnery), thinness, obedience"
825808,See for Me,6.067,157,2022,0,92,0,20.925,Thriller,"cat, mansion, blind, home invasion, safecracker, security system, stubbornness, home alone, wall safe, olympic athlete, blind woman, skier, overprotective mother, remote location, mother daughter relationship, army veteran, independent woman, robbery crew, thriller, app, petsitting, fight for survival"
2620,Armed and Dangerous,5.602,157,1986,15945534,88,12000000,12.428,"Action, Comedy, Crime","corruption, ex-cop, private detective, criminal lawyer"
24528,Killer Bean Forever,7.3,157,2008,0,85,0,12.009,"Adventure, Comedy, Animation, Family, Action, Thriller","gangster, 3d animation"
13348,Helvetica,7.204,157,2007,0,80,0,6.098,Documentary,"designer, advertising, font, graphic design, typography, modernism"
617784,Military Wives,6.65,157,2020,0,113,0,9.502,Drama,"husband wife relationship, choir, military base, singing"
22440,Dracula's Daughter,6.025,157,1936,0,71,278380,9.467,"Drama, Fantasy, Horror","london, england, monster, parent child relationship, transylvania, vampire, castle, undead, sequel, murder, countess, curse, black and white, madman"
21219,Mobsters,6.204,157,1991,20246790,104,23000000,12.229,"Action, Crime, Drama, Thriller","new york city, mafia boss, historical figure, mobster, 1920s"
16148,Zero Effect,6.255,157,1998,1980338,116,5000000,10.704,"Comedy, Crime, Mystery, Thriller","blackmail, detective, whodunit"
14815,The Wind and the Lion,6.599,157,1975,0,119,0,12.141,"Action, Adventure, Drama, History","morocco, political negotiations, historical fiction, desert, colonialism, berber, abduction"
28005,Kama Sutra: A Tale of Love,5.691,157,1996,4109095,117,3000000,21.291,"Drama, History, Romance","poetry, eroticism, seduction, india, woman director, kamasutra"
11623,The Medusa Touch,6.837,156,1978,0,109,0,11.361,"Horror, Thriller, Science Fiction, Mystery","london, england, robbery, telekinesis, execution, super power"
467867,Paterno,6.333,156,2018,0,105,0,10.63,"Drama, TV Movie","biography, college american football"
60089,Best Player,6.4,156,2011,0,89,0,8.132,"Comedy, Family, TV Movie","video game, virtual fight, tournament, family, game, virtual game, tv movie"
943822,Prizefighter: The Life of Jem Belcher,6.362,156,2022,0,107,0,52.431,"History, Drama",boxing
660335,Hunted,6.304,156,2021,0,87,0,9.547,"Action, Thriller, Horror","kidnapping, psychopath, forest, survival, murder, serial killer, car accident, bow and arrow"
402446,Edge of Winter,5.774,156,2016,0,89,0,10.594,"Drama, Thriller","parent child relationship, winter, shotgun, stranded, psychological thriller, ontario, canada"
24808,Something Wicked This Way Comes,6.346,156,1983,8400000,95,20000000,9.026,"Fantasy, Mystery, Horror","witch, dream, based on novel or book, elephant, lightning, circus, child murder, maze, spider, clown, black magic, carnival, decapitation, storm, tarantula, gothic, sideshow, autumn, lightning rod"
13671,The Music Man,7.122,156,1962,8000000,151,0,10.392,"Comedy, Family, Music, Romance","musical, midwest, trombones"
16232,Mr. 3000,5.224,156,2004,21800302,104,30000000,10.217,"Comedy, Drama","sports, baseball"
55890,Bereavement,5.231,156,2010,0,103,2000000,7.465,"Crime, Horror","prequel, slasher, axe murder"
378373,Brothers of the Wind,7.167,156,2015,3685708,98,0,10.083,"Adventure, Drama, Family","eagle, learning to fly, eagle's feather, father son conflict, bird's nest"
1942,Bunny Lake Is Missing,7.183,156,1965,0,107,0,7.424,"Mystery, Thriller","based on novel or book, baby-snatching, swing, psychological thriller, missing child, pre-school"
3062,42nd Street,6.901,156,1933,2281000,89,439000,10.282,"Comedy, Drama, Romance","philadelphia, pennsylvania, musical, stage show, director, dog, broadway, pre-code, fainting, chorus girl, eviction, financial crisis"
20096,The Butcher's Wife,5.635,156,1991,9689816,107,0,7.859,"Fantasy, Comedy, Science Fiction, Romance","new york city, butcher, love, husband, clairvoyant"
673175,Have a Good Trip: Adventures in Psychedelics,6.739,156,2020,0,85,0,6.939,Documentary,"hallucinogenic drug, drug trip, psychedelics, psychedelic drug"
14369,Out Cold,5.846,156,2001,14782676,89,24000000,10.835,Comedy,"airplane, sports, alcohol, manager, mountain, gondola, snowboarding, father, races, prank, drug humor, alaska, hot tub, ski resort"
291084,Red Riding: The Year of Our Lord 1980,6.891,156,2009,0,93,0,6.664,"Thriller, Crime, Drama, Mystery","hotel, based on novel or book, press conference, yorkshire, murder, serial killer, police corruption, christmas, 1980s, copycat killer"
18118,Mackenna's Gold,6.6,156,1969,0,128,7000000,19.379,"Adventure, Action, Western","gold, marshal"
313,Snow Cake,7.131,156,2006,1381665,112,12000000,9.487,"Romance, Drama","dying and death, small town, canada, unsociability, funeral, hostility, autism, sadness, car crash, revenge, snow, hospital, responsibility"
38291,Educating Rita,6.798,156,1983,0,110,0,11.786,"Drama, Comedy","hairdresser, literature professor, based on play or musical, university, alcoholic"
1377,Houseboat,6.388,156,1958,0,110,0,12.772,"Comedy, Drama, Family, Romance","class society, washington dc, usa, parent child relationship, harmonica, houseboat, nanny, ball, boat wedding, single father"
535358,Ellen DeGeneres: Relatable,6.394,156,2018,0,68,0,4.399,Comedy,stand-up comedy
63686,Thor: Tales of Asgard,6.345,155,2011,3100000,77,0,4.834,"Adventure, Animation, Action","sword, cave, castle, viking, based on comic, combat"
11928,Tetro,6.739,155,2009,2852915,127,5000000,9.555,Drama,"ship, based on novel or book, birthday, brother, confession, cruise, search, rivalry, love, writer, ego, injury"
25680,The Friends of Eddie Coyle,7.294,155,1973,0,102,0,10.899,"Crime, Drama, Thriller","boston, massachusetts, gangster, fbi, boston garden, informant"
957258,What is a Woman?,6.855,155,2022,0,95,0,10.998,Documentary,"womanhood, gender, gender identity, political documentary, transgender, woman"
520318,Fatima,7.4,155,2020,0,113,0,8.074,Drama,catholicism
575190,Fyre Fraud,6.31,155,2019,0,96,0,7.174,Documentary,music festival
14117,Calamity Jane,6.9,155,1953,0,101,0,12.482,"Comedy, Music, Romance, Western","musical, wild bill hickok, calamity jane, 19th century"
415749,Barbie: Star Light Adventure,7.0,155,2016,0,79,0,8.533,"Animation, Family, Science Fiction","princess, based on toy"
17984,The Absent-Minded Professor,6.432,155,1961,0,96,2000000,10.893,"Comedy, Family, Science Fiction","flying car, inventor, professor, basketball, absent minded"
430043,Bad Day for the Cut,6.5,155,2017,0,99,0,6.58,"Thriller, Drama, Crime","prostitute, shotgun, dark comedy, revenge, murder, ireland, farmer"
157115,Jug Face,5.161,155,2013,0,81,0,6.838,"Horror, Thriller, Drama","small town, pregnancy, arranged marriage, neglect, pit, human sacrifice, rural area, incest, moonshine, misogyny, isolated community"
10943,The Gathering,5.4,155,2001,0,92,0,9.304,"Horror, Thriller","amnesia, excavation, vision, church, archaeologist"
25756,Clownhouse,6.171,155,1989,0,81,200000,8.429,Horror,"fortune teller, sibling relationship, chase, circus, controversy, childhood trauma, murder, stalking, vhs, disguise, immaturity, escaped mental patient, clownphobia, family disharmony"
13848,Stuck,6.1,155,2007,151449,85,5000000,10.273,"Crime, Thriller","taxi, garage, nightclub, hit-and-run, murder, fate, car accident, drugs, hidden corpse"
19267,The Big Brawl,6.0,155,1980,854,95,0,12.846,"Action, Comedy","chicago, illinois, martial arts, street gang"
787723,13 Minutes,6.01,155,2021,67413,109,0,16.896,"Action, Drama, Thriller","rescue, pregnancy, tornado, natural disaster, destruction, lgbt, bad weather, gay theme"
26178,Razorback,5.726,155,1984,801000,95,5500000,9.246,Horror,"australia, wild boar, animal attack, australian outback, animal horror"
26386,Ernest Saves Christmas,5.271,155,1988,28202109,95,6000000,12.283,"Comedy, Family","holiday, christmas"
345317,Final Portrait,6.039,155,2017,1725841,87,0,10.165,"History, Drama","paris, france, based on novel or book, biography, sculptor, struggling artist, 1960s, painter as artist, posing for a portrait, portrait of an artist"
26522,A Soldier's Story,6.732,155,1984,21821347,101,6000000,7.834,"Drama, Mystery, War, Crime","world war ii, louisiana, dead soldier, based on play or musical, racist, flashback, revenge, boot camp, 1940s, military law"
344854,The Pack,5.7,155,2015,0,90,0,10.735,"Thriller, Horror","survival, dog, isolated farmhouse, australian outback"
592656,Brothers by Blood,5.865,155,2020,0,90,0,15.262,Crime,based on novel or book
34482,The Clique,5.881,155,2008,0,87,0,12.925,"Comedy, Drama, Family","group of friends, based on young adult novel"
29723,The Concorde... Airport '79,4.797,155,1979,13015688,123,14000000,11.182,"Action, Drama, Thriller","panic, missile, stewardess, pilot, hot air balloon, arms dealer, pot smoking, fighter jet, airplane accident, drone, sabotage, protestor, mountain pass, card playing, airliner, sign languages, disaster movie, supersonic jet, decompression, concorde"
137333,Uncanny,5.977,155,2015,0,91,0,7.541,"Science Fiction, Thriller","android, artificial intelligence (a.i.), deception, reporter, scientist, prosthetic penis"
16263,Girls Just Want to Have Fun,6.155,155,1985,0,87,0,18.202,"Comedy, Family, Music, Romance","chicago, illinois, dancing, dance competition, catholic school"
11244,The Meteor Man,5.719,155,1993,8016708,100,20000000,8.539,"Fantasy, Action, Comedy, Science Fiction, Family","hero, street gang, music teacher, superhero, super power"
817451,Endangered Species,5.9,155,2021,68152,101,0,13.827,"Thriller, Action","africa, animal attack, safari, leopard, rhinoceros, stupidity, poacher, murder, hyena, rhino hunter"
31174,Richard III,6.719,155,1995,2748518,104,0,8.96,"Drama, War","england, kidnapping, murder, king"
565312,Knock Down the House,7.287,155,2019,0,86,0,7.146,Documentary,"underdog, election campaign, u.s. congress, female politician, political candidate, usa politics"
404584,From a House on Willow Street,4.742,155,2017,0,90,0,7.247,Horror,"kidnapping, supernatural, possession, gore, demon"
670439,Six Minutes to Midnight,6.265,155,2020,0,99,0,9.304,"Thriller, Drama","united kingdom, 1930s"
74471,The Dead,5.597,155,2010,0,105,0,8.497,"Horror, Action, Thriller, Science Fiction","africa, wartime, u.s. air force, sierra leone, engineer, survival, apocalypse, zombie"
427214,The Happy Prince,6.352,155,2018,0,101,0,9.41,Drama,"paris, france, naples, italy, biography, victorian england, period drama, 19th century, portrait of an artist, literary figure, social prejudices, gay theme, lgbt interest"
431093,Everybody Loves Somebody,6.549,154,2017,0,102,2000000,6.932,"Romance, Comedy","love triangle, wedding, pretend relationship"
10383,Lost Souls,5.1,154,2000,31355910,97,50000000,12.386,"Horror, Thriller","pedophilia, daughter, family secrets, anti-christ, incest"
752939,Shawn Mendes: In Wonder,8.175,154,2020,0,83,0,7.211,"Music, Documentary","singer, music documentary"
165739,Pawn,5.581,154,2013,0,88,83000000,12.978,"Crime, Thriller","hostage, criminal past, hostage negotiator"
14267,Female Trouble,6.964,154,1974,0,98,25000,7.782,"Comedy, Crime","rape, parent child relationship, delinquent, black humor, run away, juvenile delinquent, hitchhiking, drag, acid, gay theme"
12239,The Osterman Weekend,5.649,154,1983,6486797,103,0,7.636,"Action, Drama, Thriller","cia, fight, summer residence, kgb, arrow, tv reporter, family, meeting"
